state,year,quarter,name,count,amount
telangana,2018,3,kamareddy district,143897,253015072.01
telangana,2018,3,mulugu district,47313,93679044.1
telangana,2018,3,medchal malkajgiri district,2684484,4630531106.97
telangana,2018,3,karimnagar district,567417,773038295.56
telangana,2018,3,mancherial district,256904,445471278.86
telangana,2018,3,siddipet district,259391,478439233.48
telangana,2018,3,khammam district,299774,611486713.58
telangana,2018,4,narayanpet district,100907,202257814.51
telangana,2018,4,nalgonda district,520637,1111613192.99
telangana,2018,4,jangaon district,222293,346124038.99
telangana,2018,4,bhadradri kothagudem district,362410,918355288.63
telangana,2018,4,warangal rural district,262203,336634711.52
telangana,2018,4,kumuram bheem asifabad district,97325,160813736.57
telangana,2018,4,nizamabad district,370417,926234374.67
telangana,2018,4,adilabad district,118804,247273348.0
telangana,2018,4,rajanna sircilla district,185776,395621217.05
telangana,2018,4,nagarkurnool district,222915,573964533.54
telangana,2018,4,peddapalle district,390467,777939864.61
telangana,2018,4,nirmal district,202583,388513382.94
telangana,2018,4,mahabubabad district,200557,341056970.78
telangana,2018,4,sangareddy district,868099,1617023609.73
telangana,2018,4,wanaparthy district,140124,317042568.61
telangana,2018,4,vikarabad district,193959,380435826.31
telangana,2018,4,jagtial district,257697,472342175.39
telangana,2018,4,yadadri bhuvanagiri district,323192,679809155.58
telangana,2018,4,medak district,210913,383629859.52
telangana,2018,4,mahbubnagar district,269148,570068792.87
telangana,2018,4,jaya shankar bhalupally district,158929,360390222.88
telangana,2018,4,warangal urban district,917418,1553820916.04
telangana,2018,4,rangareddy district,5803319,9396311751.23
telangana,2018,4,hyderabad district,9360515,14727846731.55
telangana,2018,4,suryapet district,311173,651181371.46
telangana,2018,4,jogulamba gadwal district,137597,248514480.2
telangana,2018,4,kamareddy district,239765,478682154.99
telangana,2018,4,mulugu district,64094,148653956.42
telangana,2018,4,medchal malkajgiri district,4598129,7288821271.33
telangana,2018,4,karimnagar district,597642,1058366451.92
telangana,2018,4,mancherial district,335091,666703141.05
telangana,2018,4,siddipet district,414378,824913162.38
telangana,2018,4,khammam district,462678,958128373.8
telangana,2019,1,narayanpet district,174965,309771672.07
telangana,2019,1,nalgonda district,995740,1769178906.71
telangana,2019,1,jangaon district,459535,666835161.52
telangana,2019,1,bhadradri kothagudem district,584648,1347048006.25
telangana,2019,1,warangal rural district,543456,652015911.9
telangana,2019,1,kumuram bheem asifabad district,162055,267180135.05
telangana,2019,1,nizamabad district,705541,1347187035.36
telangana,2019,1,adilabad district,202558,363233268.9
telangana,2019,1,rajanna sircilla district,336361,591748358.97
telangana,2019,1,nagarkurnool district,394508,919667216.31
telangana,2019,1,peddapalle district,670381,1232197525.07
telangana,2019,1,nirmal district,316131,513648129.45
telangana,2019,1,mahabubabad district,367401,589964630.44
telangana,2019,1,sangareddy district,1782207,2801488635.45
telangana,2019,1,wanaparthy district,256316,539178838.02
telangana,2019,1,vikarabad district,339769,628307802.92
telangana,2019,1,jagtial district,458055,774232192.34
telangana,2019,1,yadadri bhuvanagiri district,650221,1153306717.15
telangana,2019,1,medak district,424439,604006323.84
telangana,2019,1,mahbubnagar district,505837,949702543.73
telangana,2019,1,jaya shankar bhalupally district,271387,602186464.58
telangana,2019,1,warangal urban district,1953906,2836690647.9
telangana,2019,1,rangareddy district,12952050,17677048557.63
telangana,2019,1,hyderabad district,24838664,34892156029.41
telangana,2019,1,suryapet district,570175,1022801622.57
telangana,2019,1,jogulamba gadwal district,261453,415838239.13
telangana,2019,1,kamareddy district,494329,728765333.39
telangana,2019,1,mulugu district,117826,286242139.7
telangana,2019,1,medchal malkajgiri district,10127087,13392043971.08
telangana,2019,1,karimnagar district,1088155,1693944274.31
telangana,2019,1,mancherial district,589535,1094451064.29
telangana,2019,1,siddipet district,841516,1380114923.83
telangana,2019,1,khammam district,854495,1481079756.39
telangana,2019,2,narayanpet district,178965,419237051.79
telangana,2019,2,nalgonda district,982589,2323581176.52
telangana,2019,2,jangaon district,451178,880333999.37
telangana,2019,2,bhadradri kothagudem district,658827,1800936282.39
telangana,2019,2,warangal rural district,525201,894990099.36
telangana,2019,2,kumuram bheem asifabad district,146390,319016878.84
telangana,2019,2,nizamabad district,782289,1812827883.32
telangana,2019,2,adilabad district,187419,451538835.93
telangana,2019,2,rajanna sircilla district,311530,702215438.88
telangana,2019,2,nagarkurnool district,427374,1115389468.39
telangana,2019,2,peddapalle district,657490,1566326735.53
telangana,2019,2,nirmal district,237118,604053955.7
telangana,2019,2,mahabubabad district,398457,820743447.16
telangana,2019,2,sangareddy district,1920044,3684548498.97
telangana,2019,2,wanaparthy district,270228,701368465.76
telangana,2019,2,vikarabad district,349574,741826384.71
telangana,2019,2,jagtial district,424736,1013323553.16
telangana,2019,2,yadadri bhuvanagiri district,698908,1571831637.51
telangana,2019,2,medak district,415222,805791072.47
telangana,2019,2,mahbubnagar district,550333,1270311793.64
telangana,2019,2,jaya shankar bhalupally district,290519,779327294.85
telangana,2019,2,warangal urban district,2185190,3832142348.12
telangana,2019,2,rangareddy district,16348519,25359412038.38
telangana,2019,2,hyderabad district,43511186,73949377453.02
telangana,2019,2,suryapet district,565731,1389837609.22
telangana,2019,2,jogulamba gadwal district,250255,525141870.72
telangana,2019,2,kamareddy district,454684,967447713.19
telangana,2019,2,mulugu district,129404,357195912.49
telangana,2019,2,medchal malkajgiri district,11891107,17462610963.47
telangana,2019,2,karimnagar district,1090639,2218679006.7
telangana,2019,2,mancherial district,571186,1433729477.43
telangana,2019,2,siddipet district,821209,1837834819.21
telangana,2019,2,khammam district,926878,2063514016.25
telangana,2019,3,narayanpet district,247799,507773417.46
telangana,2019,3,nalgonda district,1306394,2779870436.43
telangana,2019,3,jangaon district,617113,1100060362.23
telangana,2019,3,bhadradri kothagudem district,950852,2217033879.64
telangana,2019,3,warangal rural district,777266,1188972512.92
telangana,2019,3,kumuram bheem asifabad district,201674,415529444.82
telangana,2019,3,nizamabad district,1143733,2214953316.85
telangana,2019,3,adilabad district,253240,520200887.32
telangana,2019,3,rajanna sircilla district,431892,866012869.15
telangana,2019,3,nagarkurnool district,637843,1468968267.9
telangana,2019,3,peddapalle district,894357,1872281816.47
telangana,2019,3,nirmal district,396272,729433727.9
telangana,2019,3,mahabubabad district,571751,1039765449.45
telangana,2019,3,sangareddy district,2699670,4722370404.59
telangana,2019,3,wanaparthy district,346164,815418253.28
telangana,2019,3,vikarabad district,481649,915569514.37
telangana,2019,3,jagtial district,575677,1234356051.11
telangana,2019,3,yadadri bhuvanagiri district,930865,1868628041.05
telangana,2019,3,medak district,533338,962334534.86
telangana,2019,3,mahbubnagar district,783236,1631760142.94
telangana,2019,3,jaya shankar bhalupally district,430844,982616709.68
telangana,2019,3,warangal urban district,3280635,5206094337.72
telangana,2019,3,rangareddy district,23655175,33663962263.16
telangana,2019,3,hyderabad district,55159072,96365182751.26
telangana,2019,3,suryapet district,716286,1573223461.22
telangana,2019,3,jogulamba gadwal district,372312,743159787.47
telangana,2019,3,kamareddy district,617048,1130608367.84
telangana,2019,3,mulugu district,184715,444083132.25
telangana,2019,3,medchal malkajgiri district,17492750,23256556346.31
telangana,2019,3,karimnagar district,1604219,2911171015.42
telangana,2019,3,mancherial district,772975,1753500369.29
telangana,2019,3,siddipet district,1075629,2226176148.84
telangana,2019,3,khammam district,1352931,2602393109.24
telangana,2019,4,narayanpet district,348020,781969185.77
telangana,2019,4,nalgonda district,1934313,4432868129.21
telangana,2019,4,jangaon district,899519,1768140547.05
telangana,2019,4,bhadradri kothagudem district,1404330,3333736227.92
telangana,2019,4,warangal rural district,1122699,1916370719.95
telangana,2019,4,kumuram bheem asifabad district,315212,636251308.41
telangana,2019,4,nizamabad district,1638281,3627249339.24
telangana,2019,4,adilabad district,395004,791642341.61
telangana,2019,4,rajanna sircilla district,600689,1301541778.61
telangana,2019,4,nagarkurnool district,933585,2233923658.12
telangana,2019,4,peddapalle district,1360978,2960713411.63
telangana,2019,4,nirmal district,528301,1133229683.16
telangana,2019,4,mahabubabad district,850549,1675353014.3
telangana,2019,4,sangareddy district,3687957,6643761917.42
telangana,2019,4,wanaparthy district,507428,1216946623.31
telangana,2019,4,vikarabad district,688709,1424370972.65
telangana,2019,4,jagtial district,853526,1885810564.14
telangana,2019,4,yadadri bhuvanagiri district,1376210,2917661179.14
telangana,2019,4,medak district,746346,1468382159.41
telangana,2019,4,mahbubnagar district,1133602,2409813569.41
telangana,2019,4,jaya shankar bhalupally district,636364,1456148257.69
telangana,2019,4,warangal urban district,4698981,7877138784.22
telangana,2019,4,rangareddy district,31237803,44757331443.57
telangana,2019,4,hyderabad district,72987282,130230415629.3
telangana,2019,4,suryapet district,1055324,2378054140.98
telangana,2019,4,jogulamba gadwal district,521737,1114452481.27
telangana,2019,4,kamareddy district,896879,1897721264.83
telangana,2019,4,mulugu district,276728,653079691.23
telangana,2019,4,medchal malkajgiri district,22999944,31417907129.79
telangana,2019,4,karimnagar district,2289360,4404111000.95
telangana,2019,4,mancherial district,1219849,2827258423.45
telangana,2019,4,siddipet district,1508776,3271349293.28
telangana,2019,4,khammam district,1917973,3902061676.75
telangana,2020,1,narayanpet district,455130,1067253461.19
telangana,2020,1,nalgonda district,2636023,6345459438.73
telangana,2020,1,jangaon district,1358798,2902674909.87
telangana,2020,1,bhadradri kothagudem district,1849454,4548915939.11
telangana,2020,1,warangal rural district,1380277,2762397108.68
telangana,2020,1,kumuram bheem asifabad district,431200,924829748.68
telangana,2020,1,nizamabad district,2202642,4951415940.34
telangana,2020,1,adilabad district,521578,1199179008.43
telangana,2020,1,rajanna sircilla district,771444,1821242659.87
telangana,2020,1,nagarkurnool district,1379087,3566283298.11
telangana,2020,1,peddapalle district,1794982,3975776398.29
telangana,2020,1,nirmal district,654090,1616088714.42
telangana,2020,1,mahabubabad district,1131336,2380623170.98
telangana,2020,1,sangareddy district,4610027,8691296108.44
telangana,2020,1,wanaparthy district,705583,1719603962.79
telangana,2020,1,vikarabad district,966022,2067670438.78
telangana,2020,1,jagtial district,1100444,2555776130.81
telangana,2020,1,yadadri bhuvanagiri district,1677327,3614895962.81
telangana,2020,1,medak district,969091,1971427872.18
telangana,2020,1,mahbubnagar district,1439754,3050397769.1
telangana,2020,1,jaya shankar bhalupally district,837146,2203226556.5
telangana,2020,1,warangal urban district,6200767,12008422912.5
telangana,2020,1,rangareddy district,31802492,45881228273.95
telangana,2020,1,hyderabad district,94177232,183207208610.82
telangana,2020,1,suryapet district,1427044,3295595248.44
telangana,2020,1,jogulamba gadwal district,692408,1613421876.41
telangana,2020,1,kamareddy district,1148492,2474184242.61
telangana,2020,1,mulugu district,436187,1155104119.66
telangana,2020,1,medchal malkajgiri district,25458101,37404467180.93
telangana,2020,1,karimnagar district,3037633,6437076498.98
telangana,2020,1,mancherial district,1708111,4017582988.97
telangana,2020,1,siddipet district,1912271,4387174573.13
telangana,2020,1,khammam district,2537352,5525879243.73
telangana,2020,2,narayanpet district,695607,1503742472.36
telangana,2020,2,nalgonda district,3786127,8540610042.87
telangana,2020,2,jangaon district,1759512,3498060215.35
telangana,2020,2,bhadradri kothagudem district,2391943,5623659100.96
telangana,2020,2,warangal rural district,2026328,3918025398.09
telangana,2020,2,kumuram bheem asifabad district,589630,1322968097.14
telangana,2020,2,nizamabad district,2750473,6638415628.44
telangana,2020,2,adilabad district,680275,1524883392.41
telangana,2020,2,rajanna sircilla district,1005107,2223196910.74
telangana,2020,2,nagarkurnool district,2065489,4460050448.49
telangana,2020,2,peddapalle district,2293157,4788894395.2
telangana,2020,2,nirmal district,835049,2145022169.02
telangana,2020,2,mahabubabad district,1721463,3572106362.35
telangana,2020,2,sangareddy district,4807036,8780427655.86
telangana,2020,2,wanaparthy district,1041972,2330763455.85
telangana,2020,2,vikarabad district,1337076,2336128467.8
telangana,2020,2,jagtial district,1504160,3565039911.67
telangana,2020,2,yadadri bhuvanagiri district,2018354,4098335517.57
telangana,2020,2,medak district,1281978,2500774235.32
telangana,2020,2,mahbubnagar district,1726832,3401780719.06
telangana,2020,2,jaya shankar bhalupally district,1118207,2683325971.19
telangana,2020,2,warangal urban district,6239185,13617334891.58
telangana,2020,2,rangareddy district,18068048,31273545586.26
telangana,2020,2,hyderabad district,56374644,130820061488.3
telangana,2020,2,suryapet district,2070003,5008825032.28
telangana,2020,2,jogulamba gadwal district,960673,2414251006.89
telangana,2020,2,kamareddy district,1588473,3530203792.28
telangana,2020,2,mulugu district,548767,1498496960.25
telangana,2020,2,medchal malkajgiri district,17860704,29732057894.61
telangana,2020,2,karimnagar district,3030914,6621194087.95
telangana,2020,2,mancherial district,2131238,4472790687.89
telangana,2020,2,siddipet district,2417054,5240899389.9
telangana,2020,2,khammam district,3329665,7845967966.5
telangana,2020,3,narayanpet district,783327,1902627904.62
telangana,2020,3,nalgonda district,5228596,12019426389.4
telangana,2020,3,jangaon district,2017277,4140321227.65
telangana,2020,3,bhadradri kothagudem district,3196550,7671316620.38
telangana,2020,3,warangal rural district,2344202,4962993534.95
telangana,2020,3,kumuram bheem asifabad district,769865,1675480569.7
telangana,2020,3,nizamabad district,3738711,8812060816.7
telangana,2020,3,adilabad district,897345,1988333702.68
telangana,2020,3,rajanna sircilla district,1341971,3102179679.47
telangana,2020,3,nagarkurnool district,2457619,5813967118.65
telangana,2020,3,peddapalle district,3165247,6772933142.77
telangana,2020,3,nirmal district,1117211,3114725315.39
telangana,2020,3,mahabubabad district,2057383,4294089771.55
telangana,2020,3,sangareddy district,6800085,12980683896.98
telangana,2020,3,wanaparthy district,1234628,3016246622.66
telangana,2020,3,vikarabad district,1608742,3284049784.05
telangana,2020,3,jagtial district,2078603,5050134980.51
telangana,2020,3,yadadri bhuvanagiri district,2675838,5838319417.22
telangana,2020,3,medak district,1948206,4236040846.33
telangana,2020,3,mahbubnagar district,2371373,5055802636.65
telangana,2020,3,jaya shankar bhalupally district,1439193,3673328300.12
telangana,2020,3,warangal urban district,7847624,17470830635.33
telangana,2020,3,rangareddy district,29573243,51787722036.04
telangana,2020,3,hyderabad district,99285803,228448742377.48
telangana,2020,3,suryapet district,2745417,6451797391.6
telangana,2020,3,jogulamba gadwal district,1269849,3465592564.84
telangana,2020,3,kamareddy district,1931489,4253804723.6
telangana,2020,3,mulugu district,700289,1906993181.76
telangana,2020,3,medchal malkajgiri district,28698311,48831695001.78
telangana,2020,3,karimnagar district,4242409,9665080706.23
telangana,2020,3,mancherial district,3056009,6633824054.5
telangana,2020,3,siddipet district,3137039,7015923741.02
telangana,2020,3,khammam district,4612672,10624076063.27
telangana,2020,4,narayanpet district,1122820,2835819720.02
telangana,2020,4,nalgonda district,7966177,19282405659.54
telangana,2020,4,jangaon district,3031598,6561515594.09
telangana,2020,4,bhadradri kothagudem district,5185352,12782078782.23
telangana,2020,4,warangal rural district,3301035,7061015635.91
telangana,2020,4,kumuram bheem asifabad district,1255788,2599620374.19
telangana,2020,4,nizamabad district,5857682,15245199022.58
telangana,2020,4,adilabad district,1494484,3501126352.59
telangana,2020,4,rajanna sircilla district,2158748,5123169526.19
telangana,2020,4,nagarkurnool district,3613079,9022680672.8
telangana,2020,4,peddapalle district,5150603,10874763808.44
telangana,2020,4,nirmal district,1709052,4786165444.9
telangana,2020,4,mahabubabad district,2985467,6391599550.64
telangana,2020,4,sangareddy district,11444304,22088541539.15
telangana,2020,4,wanaparthy district,1878120,4653274168.99
telangana,2020,4,vikarabad district,2521145,5380594708.23
telangana,2020,4,jagtial district,3204589,8148634697.35
telangana,2020,4,yadadri bhuvanagiri district,4445644,10126950083.34
telangana,2020,4,medak district,2913551,6627122841.86
telangana,2020,4,mahbubnagar district,3778283,8337765904.89
telangana,2020,4,jaya shankar bhalupally district,2144371,5358552576.96
telangana,2020,4,warangal urban district,11918795,25712185991.21
telangana,2020,4,rangareddy district,53405219,89256130453.09
telangana,2020,4,hyderabad district,117008707,243045184188.28
telangana,2020,4,suryapet district,4322234,10332732240.9
telangana,2020,4,jogulamba gadwal district,1815083,4716814930.79
telangana,2020,4,kamareddy district,3045875,7470236114.99
telangana,2020,4,mulugu district,1080109,2751716832.14
telangana,2020,4,medchal malkajgiri district,49900746,81801106073.41
telangana,2020,4,karimnagar district,6853847,15369367186.02
telangana,2020,4,mancherial district,5086014,10978959291.41
telangana,2020,4,siddipet district,5009319,11662960489.78
telangana,2020,4,khammam district,7035947,16464448770.05
telangana,2021,1,narayanpet district,1167125,3310846779.26
telangana,2021,1,nalgonda district,8018559,19628854223.16
telangana,2021,1,jangaon district,3112444,6973669289.33
telangana,2021,1,bhadradri kothagudem district,5386614,13659056643.17
telangana,2021,1,warangal rural district,3145714,7121440709.9
telangana,2021,1,kumuram bheem asifabad district,1378555,3157992830.76
telangana,2021,1,nizamabad district,5831809,14665519256.3
telangana,2021,1,adilabad district,1676245,4215815167.28
telangana,2021,1,rajanna sircilla district,2140974,5260861081.59
telangana,2021,1,nagarkurnool district,3694212,10257144532.35
telangana,2021,1,peddapalle district,5112755,10786831118.77
telangana,2021,1,nirmal district,1744066,5096550372.25
telangana,2021,1,mahabubabad district,2942202,6803110882.94
telangana,2021,1,sangareddy district,12350347,23546322114.77
telangana,2021,1,wanaparthy district,1880504,5057446529.39
telangana,2021,1,vikarabad district,2667959,6288645224.65
telangana,2021,1,jagtial district,3293619,8495922767.5
telangana,2021,1,yadadri bhuvanagiri district,4682204,10482121487.11
telangana,2021,1,medak district,2852487,6251716708.05
telangana,2021,1,mahbubnagar district,4009637,9130053733.19
telangana,2021,1,jaya shankar bhalupally district,2105785,5545124764.42
telangana,2021,1,warangal urban district,13629397,28292658503.03
telangana,2021,1,rangareddy district,60675056,98883148961.31
telangana,2021,1,hyderabad district,169703372,316572388133.79
telangana,2021,1,suryapet district,4438459,11053139673.87
telangana,2021,1,jogulamba gadwal district,1749281,4982989534.25
telangana,2021,1,kamareddy district,2897037,7016072957.36
telangana,2021,1,mulugu district,1158750,3293242509.2
telangana,2021,1,medchal malkajgiri district,54854446,87516738646.3
telangana,2021,1,karimnagar district,6934134,15385243676.85
telangana,2021,1,mancherial district,5080342,11065632622.7
telangana,2021,1,siddipet district,5117034,11905435424.44
telangana,2021,1,khammam district,7140986,17657527187.37
telangana,2021,2,narayanpet district,1654354,4363288456.83
telangana,2021,2,nalgonda district,10161723,25305904142.34
telangana,2021,2,jangaon district,4101984,9097534046.33
telangana,2021,2,bhadradri kothagudem district,6854796,16726841230.69
telangana,2021,2,warangal rural district,4096643,9608357753.68
telangana,2021,2,kumuram bheem asifabad district,1750108,3616140631.83
telangana,2021,2,nizamabad district,7753597,21755545090.47
telangana,2021,2,adilabad district,2085591,4963034633.52
telangana,2021,2,rajanna sircilla district,2831321,6928172010.62
telangana,2021,2,nagarkurnool district,4876420,12210795742.45
telangana,2021,2,peddapalle district,6670402,14414394127.11
telangana,2021,2,nirmal district,2400460,7249341788.02
telangana,2021,2,mahabubabad district,3894628,9057754916.77
telangana,2021,2,sangareddy district,14851128,28799723416.88
telangana,2021,2,wanaparthy district,2603925,6670336828.62
telangana,2021,2,vikarabad district,3556227,7761185953.96
telangana,2021,2,jagtial district,4428112,12612225820.95
telangana,2021,2,yadadri bhuvanagiri district,5848194,13244058904.0
telangana,2021,2,medak district,3415198,7629372343.58
telangana,2021,2,mahbubnagar district,5064194,11391442175.39
telangana,2021,2,jaya shankar bhalupally district,2675877,6859770059.02
telangana,2021,2,warangal urban district,15534189,35324332007.03
telangana,2021,2,rangareddy district,63155281,113987187628.94
telangana,2021,2,hyderabad district,212326623,424872741465.14
telangana,2021,2,suryapet district,6058271,15856636127.35
telangana,2021,2,jogulamba gadwal district,2339787,6421818499.09
telangana,2021,2,kamareddy district,3927221,10042472983.44
telangana,2021,2,mulugu district,1462923,4115582609.58
telangana,2021,2,medchal malkajgiri district,58755991,102864360004.68
telangana,2021,2,karimnagar district,8548354,20534233590.76
telangana,2021,2,mancherial district,6439833,13999260362.65
telangana,2021,2,siddipet district,6647863,15903147261.01
telangana,2021,2,khammam district,9096326,23771340184.87
telangana,2021,3,narayanpet district,1866231,4774940526.26
telangana,2021,3,nalgonda district,11844124,26760618927.74
telangana,2021,3,jangaon district,4543161,9323782160.15
telangana,2021,3,bhadradri kothagudem district,8176066,18135807092.9
telangana,2021,3,warangal rural district,4443014,9287949664.12
telangana,2021,3,kumuram bheem asifabad district,2106478,3942987886.81
telangana,2021,3,nizamabad district,9331288,22809748582.06
telangana,2021,3,adilabad district,2630821,5478367906.89
telangana,2021,3,rajanna sircilla district,3381445,7695820233.4
telangana,2021,3,nagarkurnool district,5674815,13208290733.94
telangana,2021,3,peddapalle district,7647792,15215632332.17
telangana,2021,3,nirmal district,2881221,7695725936.47
telangana,2021,3,mahabubabad district,4261138,8803059150.71
telangana,2021,3,sangareddy district,18758999,33876669677.96
telangana,2021,3,wanaparthy district,2940519,7211167470.11
telangana,2021,3,vikarabad district,4239647,8826445969.78
telangana,2021,3,jagtial district,5294868,13500491629.99
telangana,2021,3,yadadri bhuvanagiri district,6990011,14856731507.02
telangana,2021,3,medak district,3824263,7874530429.99
telangana,2021,3,mahbubnagar district,6305580,13292231448.19
telangana,2021,3,jaya shankar bhalupally district,3033601,7101185779.86
telangana,2021,3,warangal urban district,20050897,41422180516.84
telangana,2021,3,rangareddy district,87884143,147772047919.14
telangana,2021,3,hyderabad district,262028284,479343321365.37
telangana,2021,3,suryapet district,7084587,16323643910.43
telangana,2021,3,jogulamba gadwal district,2868741,7342093816.8
telangana,2021,3,kamareddy district,4500228,9913123880.15
telangana,2021,3,mulugu district,1650210,4101683407.37
telangana,2021,3,medchal malkajgiri district,79514766,130838255095.7
telangana,2021,3,karimnagar district,10704240,23540118368.01
telangana,2021,3,mancherial district,7689749,15494076002.53
telangana,2021,3,siddipet district,7797337,17131036339.07
telangana,2021,3,khammam district,10938504,25395360624.33
telangana,2021,4,narayanpet district,2282965,5838076193.55
telangana,2021,4,nalgonda district,14645444,33883155723.96
telangana,2021,4,jangaon district,5473214,11362332498.24
telangana,2021,4,bhadradri kothagudem district,10121890,22567782620.24
telangana,2021,4,warangal rural district,5340764,11031577612.93
telangana,2021,4,kumuram bheem asifabad district,2622817,4842428620.14
telangana,2021,4,nizamabad district,12113902,31740368651.36
telangana,2021,4,adilabad district,3432958,7165446341.2
telangana,2021,4,rajanna sircilla district,4250102,9967799307.03
telangana,2021,4,nagarkurnool district,6870712,16125729170.1
telangana,2021,4,peddapalle district,9303742,18789687776.66
telangana,2021,4,nirmal district,3762262,10108069725.92
telangana,2021,4,mahabubabad district,5140128,10537179557.29
telangana,2021,4,sangareddy district,23598968,43773604056.37
telangana,2021,4,wanaparthy district,3681940,8637954228.04
telangana,2021,4,vikarabad district,5428281,11135599548.67
telangana,2021,4,jagtial district,6608911,17110347754.19
telangana,2021,4,yadadri bhuvanagiri district,8618815,18491066294.3
telangana,2021,4,medak district,4942024,10748306259.24
telangana,2021,4,mahbubnagar district,7948433,16922744330.35
telangana,2021,4,jaya shankar bhalupally district,3598414,7906894768.34
telangana,2021,4,warangal urban district,24530882,50725020756.71
telangana,2021,4,rangareddy district,111354739,188838966046.14
telangana,2021,4,hyderabad district,325636475,582079170534.02
telangana,2021,4,suryapet district,8746371,20490140341.44
telangana,2021,4,jogulamba gadwal district,3475042,8363108584.32
telangana,2021,4,kamareddy district,5852557,14019170118.57
telangana,2021,4,mulugu district,2002635,4656636196.09
telangana,2021,4,medchal malkajgiri district,98780634,164568262330.06
telangana,2021,4,karimnagar district,13040240,29149229156.48
telangana,2021,4,mancherial district,9454805,18941077302.16
telangana,2021,4,siddipet district,9904471,21996052788.7
telangana,2021,4,khammam district,13424236,31245204308.12
telangana,2022,1,narayanpet district,2758911,7151473315.41
telangana,2022,1,nalgonda district,17014104,39284842780.64
telangana,2022,1,jangaon district,6272901,13092572660.9
telangana,2022,1,bhadradri kothagudem district,11205856,25370868701.81
telangana,2022,1,warangal rural district,6150545,13344851727.84
telangana,2022,1,kumuram bheem asifabad district,2974932,5793481590.49
telangana,2022,1,nizamabad district,13749642,33996713436.02
telangana,2022,1,adilabad district,4070616,8595611704.77
telangana,2022,1,rajanna sircilla district,4899037,11337042428.25
telangana,2022,1,nagarkurnool district,8134709,19698635871.64
telangana,2022,1,peddapalle district,10330840,20671229116.27
telangana,2022,1,nirmal district,4497647,12055501321.78
telangana,2022,1,mahabubabad district,5919451,12694323911.34
telangana,2022,1,sangareddy district,27250369,50754041229.75
telangana,2022,1,wanaparthy district,4303823,10471886396.52
telangana,2022,1,vikarabad district,6463353,13753017142.48
telangana,2022,1,jagtial district,7599529,19792335843.19
telangana,2022,1,yadadri bhuvanagiri district,9901695,21558326704.75
telangana,2022,1,medak district,5651890,11841334266.67
telangana,2022,1,mahbubnagar district,9243634,19752565211.19
telangana,2022,1,jaya shankar bhalupally district,4079946,9295064923.5
telangana,2022,1,warangal urban district,27504554,56954288260.24
telangana,2022,1,rangareddy district,127675017,216609881380.4
telangana,2022,1,hyderabad district,372711414,661512502141.08
telangana,2022,1,suryapet district,10201103,23321415932.69
telangana,2022,1,jogulamba gadwal district,3961470,10094399207.83
telangana,2022,1,kamareddy district,6663659,15293088688.47
telangana,2022,1,mulugu district,2589325,6575024639.13
telangana,2022,1,medchal malkajgiri district,110893187,185168270983.39
telangana,2022,1,karimnagar district,14698433,32332888869.97
telangana,2022,1,mancherial district,10350779,21171437142.03
telangana,2022,1,siddipet district,11464769,25404779557.02
telangana,2022,1,khammam district,15266245,35894472741.55
telangana,2022,2,narayanpet district,3197626,7716014147.24
telangana,2022,2,nalgonda district,19977314,44558915742.72
telangana,2022,2,jangaon district,7231360,14919993685.0
telangana,2022,2,bhadradri kothagudem district,12778081,28087468534.11
telangana,2022,2,warangal rural district,6842881,14387372670.72
telangana,2022,2,kumuram bheem asifabad district,3332600,6154185695.95
telangana,2022,2,nizamabad district,16389018,40970987322.06
telangana,2022,2,adilabad district,4656805,9736796196.88
telangana,2022,2,rajanna sircilla district,5764243,12736454285.69
telangana,2022,2,nagarkurnool district,9122281,20244396068.01
telangana,2022,2,peddapalle district,11850597,23425044524.6
telangana,2022,2,nirmal district,5225334,13791958003.89
telangana,2022,2,mahabubabad district,6638916,13720828408.51
telangana,2022,2,sangareddy district,32680472,59585382581.45
telangana,2022,2,wanaparthy district,4966803,11044991789.46
telangana,2022,2,vikarabad district,7440634,14492482417.55
telangana,2022,2,jagtial district,8877101,22246967385.14
telangana,2022,2,yadadri bhuvanagiri district,11567957,24184571828.81
telangana,2022,2,medak district,6738825,13698209529.95
telangana,2022,2,mahbubnagar district,10705223,21963911808.56
telangana,2022,2,jaya shankar bhalupally district,4528732,9634073658.28
telangana,2022,2,warangal urban district,32791256,66551476649.13
telangana,2022,2,rangareddy district,161888380,267052522620.51
telangana,2022,2,hyderabad district,446470234,775908693266.72
telangana,2022,2,suryapet district,11843388,27017582889.58
telangana,2022,2,jogulamba gadwal district,4701957,11410519590.19
telangana,2022,2,kamareddy district,7702879,17239444873.96
telangana,2022,2,mulugu district,2656701,6165943180.18
telangana,2022,2,medchal malkajgiri district,134114768,221257316347.72
telangana,2022,2,karimnagar district,17621343,38465054891.36
telangana,2022,2,mancherial district,11792212,23483426061.33
telangana,2022,2,siddipet district,13598517,29087166428.46
telangana,2022,2,khammam district,17688119,40474391433.33
telangana,2022,3,narayanpet district,3149412,7372511545.85
telangana,2022,3,nalgonda district,19442094,40798032880.71
telangana,2022,3,jangaon district,6580615,13279380724.6
telangana,2022,3,bhadradri kothagudem district,12264577,25289893377.76
telangana,2022,3,warangal rural district,6206207,12580724724.48
telangana,2022,3,kumuram bheem asifabad district,3217193,5642724850.52
telangana,2022,3,nizamabad district,15374558,35480941123.21
telangana,2022,3,adilabad district,4697252,8917128425.6
